arc_id;user_id;polarity;subjectivity;TextBlob;lat;long 
18705;1043061566;-0.75;1.0;@kanessarodrig non jai pas compris :(;50.88930561;4.34144355
18874;434271968;-0.75;1.0;@intensewizardy i never bought a ds. :c;50.85275;4.351031
18876;938775313;-0.75;1.0;je veux sortiiiiiiiir :(;50.8698071;4.3106978
19021;598395627;-0.75;1.0;je ressent sa comme un vritable abandon. dj jsuis sa victime n1. la cest juste le comble... heureusement que t.j est l. hmmm:(;50.8150642;4.3470416
19053;38433312;-0.75;1.0;brand manager (2014) brand manager (2014) brand manager (2014) - astrazeneca: (#bruxelles)  #marketing #job;50.85;4.35
19166;609401661;-0.75;1.0;j essaie d oublier quand on est ensemble de sourire mais pff quand j y repense ohlala  na kweyi kaka :(;50.88387784;4.33435749
19194;363855905;-0.75;1.0;@yeezywestoon hahah alz alz :(;50.875735;4.32244167
19211;1016050964;-0.75;1.0;cest a moi que tu parles?:(;50.8225319;4.41118161
19236;632143154;-0.75;1.0;@beccalitimbs parce que on est pareil :( attend toi tu es lave?;50.86246;4.34738
19290;133915495;-0.75;1.0;jpasse ma vie avec elle ahahaha:( jai pas damis ptn ahahaha ;50.86416863;4.33421138
19303;585777161;-0.75;1.0;@sasasasalove ahahah tas oublier des renois :(;50.8788201;4.3821284
19311;482418169;-0.75;1.0;ce genre de match sont bien qu la fin :(;50.8762128;4.37846551
19338;746003311;-0.75;1.0;@xa_icha tu prfres hihihi peut-tre ? :(;50.882937;4.34331
19377;288899498;-0.75;1.0;encore 3 petites minutes :(;50.87871044;4.33106816
19470;493436406;-0.75;1.0;louise elle dserte twitter :(;50.87884103;4.32970183
19537;325176905;-0.75;1.0;les van 9 tot 18u , hoe overleef ik dees :(;50.84921111;4.3568973
19552;1454976619;-0.75;1.0;je suis amoureuse de lui mais lui il me comprend pas me dit que jfait la gamine ettous why ptn :(;50.8765671;4.3492588
19605;218122936;-0.75;1.0;@alisonrdzz jallais carrement tout les jour  lecole !! jetait presse que les vacances se terminent :( pq cest que 2 ans.. :(;50.8936539;4.3777784
19619;938775313;-0.75;1.0;presque presqueeeee :(;50.86982864;4.31063248
19718;632174039;-0.75;1.0;je suis jamais a lheure vous avez pas compris ??? si je te dit je serais la vers 5h sa veux dire je commence a me prparer vers 5h :(;50.80524609;4.30415789
19796;930023797;-0.75;1.0;@aliciachx pour moi c un #point ngatif pcq tu rentres a 11h pour tudier pdnt tte la journe :(;50.830746;4.415722
19854;868468460;-0.75;1.0;ptn je dois reprendre la salle :(;50.858318;4.315279
19958;564038704;-0.75;1.0;les gens qui me demandent mon prnom -- :( il est pas assez clair?;50.85243176;4.35378869
20050;1908522901;-0.75;1.0;@sakiri_m mais :(;50.875331;4.396183
20102;1022833056;-0.75;1.0;"""@prinsesdii: comme melissa est morte a veux dire que je suis veuve ? :("" exactement :(";50.8067686;4.3475494
20219;878812782;-0.75;1.0;it is raining man,...bad weather :(;50.8795926;4.41728091
20266;322647058;-0.75;1.0;maintenant jai une angine :((((;50.81981402;4.38656364
20384;925244881;-0.75;1.0;@kassytictac faut regarder les tweets prcdents ahah :(;50.84486191;4.28532688
20357;172914606;-0.75;1.0;@nkucukk uzuldum be :( @kadirmelo;50.870664;4.344946
20413;628494978;-0.75;1.0;@mllecaprisieuse le 31 novembre normalement ! :(;50.85778365;4.3985005
20418;115350774;-0.75;1.0;"qd jtais ptite jme demandais comment on rentrait les voitures ds les ""boutiques"" jpensais on les assemblait sur place :(";50.841931;4.358951
20506;2442533602;-0.75;1.0;on profite des derniers soirs :(;50.831438;4.440616
20513;1423872284;-0.75;1.0;du cours de math :(;50.8532856;4.3621164
20681;1940721422;-0.75;1.0;"""                  =( """;50.82983;4.3605
20742;145388689;-0.75;1.0;@lettipaa   :(((;50.86178;4.301622
20790;361924372;-0.75;1.0;azi jtudie, g mange, puis g dort :-(;50.8941133;4.3638753
20943;621366733;-0.75;1.0;abdoulaille moi jfinis a 16h :(;50.85371378;4.33825978
21415;930747829;-0.75;1.0;cote divoire japon un match daveugle :( tchip cest pas bien wess;50.8581889;4.3838083
21496;288899498;-0.75;1.0;faites moi rire :( dhabitude vous tes drles;50.87871885;4.33107
21715;352226574;-0.75;1.0;tout de faon cest toujours pareil ! :(;50.8675732;4.2854043
21825;257443829;-0.75;1.0;@borisdasiilva: #prnomjuifs petitfour .. #jemebarre :( va dormir carrment mdr;50.86242013;4.32233379
21857;2219620306;-0.75;1.0;@keriimpmk :(wsh;50.85697;4.377482
21889;709439461;-0.75;1.0;ahora si que si, todo el esfuerzo no ha valido para nada la pena :(;50.841736;4.460279
22112;746003311;-0.75;1.0;@xa_icha :(;50.882939;4.343252
22119;39249187;-0.75;1.0;senior manager competition law - accenture: (#brussels)  #businessmgmt #job #jobs #tweetmyjobs;50.85034;4.35171
22265;1027181101;-0.75;1.0;@lamyaslr  moi je suis encors en exam ma chrie je fini jeudi seulement :(;50.8222228;4.3226854
22325;1040807095;-0.75;1.0;@amon_houdini ms je sais mme pas tu habite ou :( mdrr;50.78074159;4.34521433
22726;1136828292;-0.75;1.0;@elagrari hahahaaha :(;50.89444144;4.37389065
22794;438701702;-0.75;1.0;@alexdelepiere moi jaime rien :(;50.793208;4.319077
22810;919698062;-0.75;1.0;@iamarnaud aller wesh ahahah :(;50.89825;4.356541
22817;146914538;-0.75;1.0;@kryscunha7 a schaerbeeek mongol vaaa c est le 61 gare du nord !:(;50.85280364;4.38358322
22995;938775313;-0.75;1.0;@acemignon ouui ahah :(;50.869875;4.3104471
23029;621366733;-0.75;1.0;@ltsbiggs toi tiens ! mdr en plus tu fais genre :(;50.86212206;4.35959991
23108;450656180;-0.75;1.0;putain jai oublie mon ipod dans la voiture sa mre !! depuis dimanche je lai plus sa cest po na koufa putain !! :( .;50.85340706;4.38553841
23215;432471048;-0.75;1.0;naan jai bientt fini le jeu :(;50.89999849;4.35892951
23245;406551411;-0.75;1.0;@yaneliaa me :(;50.86083485;4.4115593
23311;2155628163;-0.75;1.0;@_alexance ah jai dj vue hein :(;50.87333827;4.30120395
23415;394802259;-0.75;1.0;@ebiossa eeveeett  konser bijwone yapp dneceim ama :(;50.818968;4.371093
23573;708258702;-0.75;1.0;@mehdoux pareil :(;50.8587707;4.3765171
23656;451785444;-0.75;1.0;@karnaa_ @swizalll @neway_kaquilaa te jure :( a 19h je commence;50.789551;4.322454
23718;941563926;-0.75;1.0;yeah des chansons qui me font trop penser a mes vac :(;50.86225655;4.40901837
23730;443603333;-0.75;1.0;@mmigalski @lkwarzecha z idiotyzmami trzeba walczyc zawsze i wszedzie. roboty jak widac nie zabraknie :(;50.8113937;4.35381719
23817;482418169;-0.75;1.0;@dcnefarah faut pas dire a, allah y hfed :-(;50.87614611;4.37872837
23903;71581240;-0.75;1.0;i think of you all times! :(;50.81247774;4.31899993
24001;140035892;-0.75;1.0;sap fi/co consultant - accenture: (#brussels)  #businessmgmt #job #jobs #tweetmyjobs;50.85034;4.35171
24102;4398951;-0.75;1.0;geen wifi? oei :-( send #beltug (@ kbc w/ 3 others) ;50.86044395;4.34593343
24131;1024214401;-0.75;1.0;tg laisse moi, jvais essayer :(;50.8581209;4.3153367
24153;139032355;-0.75;1.0;@hayyitsstephh :(;50.8217342;4.32275614
24163;283998451;-0.75;1.0;bu inaattan olmal, bruksel bakoiosluumuz sadece 4 saat hizmet verebiliyor, kalabalk youn, ilemler bitemiyor:( ;50.85847045;4.3706953
24364;144157749;-0.75;1.0;:( :(;50.841822;4.378578
24418;1007405420;-0.75;1.0;pour une fois je fais un bon geste et on me met un gros cp :(;50.86696781;4.37746935
24421;218568610;-0.75;1.0;@ronald_hovius ik heb geen bank. :-( is de badkuip niet het veiligst?;50.858487;4.344973
24501;172914606;-0.75;1.0;gelde sali gununu bekle simdi :(;50.870579;4.344872
24555;1166339659;-0.75;1.0;@alaincrm :((;50.87230209;4.36010851
24568;193686664;-0.75;1.0;@dumanciifan ondan ben dedim ite :(;50.86818851;4.39748804
24786;813599815;-0.75;1.0;brukselde hava duzelmedi offfff:( havuz sezonunu acamadik halaa;50.872586;4.378807
24794;614446241;-0.75;1.0;@psychedelicwars je les vois pas :-(((;50.8616302;4.3211032
24907;1194762290;-0.75;1.0;3% :(;50.85151587;4.35272808
25177;585561906;-0.75;1.0;lennuie :(  @ @ home ;50.85098626;4.30600567
25241;468761370;-0.75;1.0;por qu justo cuando no tengo tele espaola ponen las pelis que me gustan?? por qu??????!!!! :(((;50.87676957;4.3449129
25266;288899498;-0.75;1.0;jsuis petite de taille en fait :((((((;50.87510789;4.29963027
25269;21505748;-0.75;1.0;i am at mec: (auderghem / oudergem, brussels) w/ 2 others ;50.81730444;4.40686915
25291;289453078;-0.75;1.0;jai pas de hanche hahahah ! catrine et carla me lont dit :( mdrrr;50.85660063;4.30994297
25292;6529302;-0.75;1.0;ils ont rouvert aprs les vacances mais le cappuccino coute 25 cents de plus! :( @ saras i would ;50.84934094;4.34975982
25318;2147525082;-0.75;1.0;"engineering - chemical engineers - int... - procter &amp; gamble: ( #capitalregion , brussels)  #engineering #job";50.8503463;4.3517211
25813;610670578;-0.75;1.0;pas dide :(;50.83994097;4.34985857
25829;236121032;-0.75;1.0;@belyse_k laisse jpeu meme plus planer trankillement mtn :(;50.8398202;4.3346362
25906;39293001;-0.75;1.0;strategy senior analyst - ups: (#brussels)  #transportation #job #jobs #tweetmyjobs;50.85034;4.35171
25915;1119964026;-0.75;1.0;@wafae_a2s moi je dois bosser et jai pas fermer loeil :(;50.8309112;4.3363834
25954;1073682360;-0.75;1.0;@imadwestside jlai oubli justement :(;50.8855834;4.3333438
26200;969666589;-0.75;1.0;cest a cause de mes gros doigts connard de chien :-(;50.87680518;4.32770873
26220;760179150;-0.75;1.0;@kyliejenner and will you be mine ? please :(;50.87370586;4.32888083
26227;1527682968;-0.75;1.0;ramadan is over..i guess you can edit your bio now.. :( @cuddlyynxrry;50.877659;4.387472
26270;140035892;-0.75;1.0;strategic cost management, products senior manager - accenture: (#brussels)  #businessmgmt #job #jobs;50.85034;4.35171
26336;497096679;-0.75;1.0;je followback toute la night #yeah #followback #sadness :(  #profiter;50.82424616;4.33145364
26341;626685140;-0.75;1.0;demain je dois aller refaire mon abonnement:(;50.8187897;4.3273844
26547;288899498;-0.75;1.0;jmennuie en vrit :(;50.87880733;4.33115248
26560;741386456;-0.75;1.0;merde jai pas la scne abc :(;50.8374453;4.3011464
26584;332709170;-0.75;1.0;jai plus de mb internet :((((( je ne peux plus instagramer et a fait mal  mon petit coeur;50.8532821;4.3639716
26622;1002556422;-0.75;1.0;@onlyvveig non apres tout twitter va voler mes phases et on va mbz jserais plus exclusif tu vois :(;50.821826;4.379785
26665;405102915;-0.75;1.0;@benniboyy tgl? :(;50.81775998;4.350706
26860;303776224;-0.75;1.0;28th of march and it is freaking snowing in #brussels :-(;50.83213358;4.40484397
26975;140035892;-0.75;1.0;it internship to start immediately - accenture: (#brussels)  #internship #job #jobs #hiring;50.85034;4.35171
27060;1323067764;-0.75;1.0;jai sommeil:(;50.81603426;4.39039637
27061;979863918;-0.75;1.0;2% :(;50.8561281;4.33749116
27182;944367548;-0.75;1.0;oui mais faut savoiiiiiir :(;50.8719375;4.3093394
27196;873973009;-0.75;1.0;jsuis  1000% de ma flemmitude hn faut pas me demander des choses comme a :(;50.877725;4.302541
27213;611851144;-0.75;1.0;@juniorweston :(;50.86896581;4.3005052
27374;536079544;-0.75;1.0;@brasidominicana que mala eres :(;50.8452567;4.3898993
27439;1043061566;-0.75;1.0;@aichaguellil tu tweetais plus :(;50.88931971;4.34151906
27554;868468460;-0.75;1.0;:( tro d violenc sur ter;50.858389;4.315246
27574;1257742994;-0.75;1.0;la nuit il fait 19 degres :(;50.80193554;4.31179571
27697;220694275;-0.75;1.0;imaginez on se trompe et ils viennent pas :((((((((;50.838592;4.372322
27773;482418169;-0.75;1.0;@ssmaelcopyright toi aussi tas kiff,  jai chercher mais jai pas trouver :(;50.87617747;4.37867901
27781;632982769;-0.75;1.0;ma pote a de la chance :(;50.83955396;4.29875849
27885;749517078;-0.75;1.0;@iamyudas si jtais ton frre ador comme tu le dis tu me laurais fait gratuit .. :(;50.8756169;4.3153591
27932;467543754;-0.75;1.0;chaque fois je parie je deviens fou,  je pars sur un gain de 20eu mais j ajoute  chaque fois un match  la fin j ai une cote de 350eu :(;50.872139;4.360869
28001;288899498;-0.75;1.0;@_lamasutra ewaaaaa jamais jte prterais mes chaussures :( jfais du 39 hahahahahah;50.87873104;4.33108072
28004;941563926;-0.75;1.0;jaurai voulu voir alkan aujourdhui mais bon.. :(((;50.86226673;4.40872452
28008;75454009;-0.75;1.0;":()
6
";50.7966743;4.4002844
28091;1323067764;-0.75;1.0;jure y a des travaux au val :(;50.82749714;4.37189584
28229;67160718;-0.75;1.0;"y a quelques minutes je mendormais. et la je mendors plus! aaargh! :(
#sommeil";50.88992606;4.37341861
28411;610419435;-0.75;1.0;      :       [ ].;50.85604044;4.35464714
28585;234488960;-0.75;1.0;@cloudy252 das n0 xcuze tho coz you had a1l da tym eva nd stil h7 me :( crey;50.84853415;4.3492427
28727;386495374;-0.75;1.0;@bibi19902011    :((      ...;50.8370099;4.37132972
28813;239488241;-0.75;1.0;puree benjamin nicaise sur la deux y raconte trop on dirait le type il a t ballon dor pr parler des joueurs comme ca :(;50.87198;4.39939
28818;2219567365;-0.75;0.8;david is een fucking baas ! ;50.849792;4.374102
28896;938775313;-0.75;1.0;@alizegoud @maesmartins ahahah oui oui :(;50.86979192;4.31062709
29052;326750562;-0.75;1.0;dans le tram, je dois aller faire... :(;50.8184927;4.3428458
29234;759352502;-0.75;1.0;@anissaaah quelle chinoise :(;50.85338564;4.43116022
29230;391906979;-0.75;1.0;putain cest la premire :( je vais pleurer si je lai pas ;50.89506021;4.32015444
29297;198439242;-0.75;0.9;crazy point of view! ;50.84270538;4.38371614
29446;100013612;-0.75;1.0;"@worldoutside_  ; elle ma re unfollow &amp; jpeux plus voir tes tweets, vu quils sont proteger&amp; jai pas dacces:(";50.79077285;4.41841137
29872;505053577;-0.75;1.0;@marie_myaa ahahaha ouai, jadorais le generique je me rappel :(;50.85427644;4.39529422
29973;239777412;-0.75;1.0;i am at mec: (rue jules cockx 8, brussels) w/ 2 others ;50.8171544;4.4061506
30042;713183726;-0.75;1.0;putain jai pas dos linsecticide :(;50.85665119;4.30963996
30092;14354710;-0.75;1.0;regarde #weloveceline sur #rtltvi @thomasvanhamme assure mais montage plutt foireux de lmission! dommage! :-(;50.81695729;4.36616107
30354;1320680504;-0.75;1.0;@carlosninja007 tenvole pas ahn :(;50.8963125;4.3884501
30417;759352502;-0.75;1.0;@anissaaah hahah je sais pas :(;50.85311442;4.43062411
30492;759352502;-0.75;1.0;je suis vraiment triste detre parti de l bas :((;50.853049;4.43077918
30744;587697789;-0.75;1.0;#jeudiconfession un jour jai ft du vlo et je me suis clat. depuis ce jour jai jur que je monterais plus jamais sur un vlo :(;50.84122023;4.41758463
30960;616081681;-0.75;1.0;hahahahahhahahahahah ! quels bande de fdp :( : #leporteurdamelbent;50.81080893;4.31914837
31046;833209092;-0.75;1.0;demain je dois aller chez le coiffeur.. :(;50.8911651;4.3101244
31097;155291594;-0.75;1.0;@vorlox @hatterjune dur :-(;50.83259924;4.38246293
31131;1323067764;-0.75;1.0;ce week end qui arrive il faut quon dorme a quatre avec les filles :(;50.814771;4.384982
31190;131851026;-0.75;1.0;je veux rcuprer mes anciens coussins :(;50.876679;4.350264
31284;585777161;-0.75;1.0;jipp il est vrmt mechant avec moi :(;50.8735571;4.3742871
31427;555595025;-0.75;1.0;@will_mcmanus yikes... :(;50.87867334;4.43483056
31523;1208284813;-0.75;1.0;jednak go nie rozwaliam , tylko baterie wypady hahahahh , przegapiam 300 tweet :c;50.85121819;4.3926429
31699;228057736;-0.75;1.0;ca craint sans facebook :(;50.85345782;4.32517217
31733;283516075;-0.75;1.0;minha boca  grande demais gente, pode isso? :c;50.849715;4.312366
31856;1028640565;-0.75;1.0;@mathildelicata tas vu :( comme par hasard il  fait beau le dernier jour de vacances :(((;50.8716114;4.3719845
31900;735375332;-0.75;1.0;@graasko186 mddr btard jles fait en belgique personne  compris :(;50.82825946;4.3321795
31911;628673951;-0.75;1.0;@abreu_lou oh ! :(;50.84471178;4.4161526
31980;300412907;-0.75;1.0;merde jai cru quelle allait la laisser crever .. :( #ds;50.8239659;4.3357183
32073;1472690803;-0.75;1.0;@redouanouu oui :(;50.85279;4.3439
32138;363841454;-0.75;1.0;on va mprendre pour un fou maintenant #lt :(;50.87078581;4.3920514
32174;564249297;-0.75;1.0;putaaaaaaaaaaaain :(;50.85041506;4.39459852
32187;827367674;-0.75;1.0;kafayi yicem :(;50.81998458;4.38584259
9580;228057736;-0.732421875;0.6;@alexa_inna hello my sweetieeee!!! how are youuu? missed tou sorryyy for late reply i am here now! kisses babe!!!;50.85357833;4.32505108
9580;228057736;-0.732421875;0.6;@alexa_inna hello my sweetieeee!!! how are youuu? missed tou sorryyy for late reply i am here now! kisses babe!!!;50.85357833;4.32505108
1331;233322427;-0.7249999999999999;0.8333333333333333;@aurown5 jai fait un mauvais mvt a la danse et un moment jme suis enerve, comme jai deja des prob ac mes nerfs ca a bloque :( vieux bad;50.8337387;4.352501
1331;233322427;-0.7249999999999999;0.8333333333333333;@aurown5 jai fait un mauvais mvt a la danse et un moment jme suis enerve, comme jai deja des prob ac mes nerfs ca a bloque :( vieux bad;50.8337387;4.352501
2797;512355336;-0.7142857142857143;0.8571428571428571;fucking sick..;50.878256;4.330255
11839;66326356;-0.7142857142857143;0.8571428571428571;cristiano ronaldo: 8 competitiewedstrijden. 15 goals. met 15 goals ben je in belgi bijna topscorer. #sick #cr7;50.864483;4.359335
20365;754515277;-0.7142857142857143;0.8571428571428571;sick;50.86447419;4.37669784
2797;512355336;-0.7142857142857143;0.8571428571428571;fucking sick..;50.878256;4.330255
11839;66326356;-0.7142857142857143;0.8571428571428571;cristiano ronaldo: 8 competitiewedstrijden. 15 goals. met 15 goals ben je in belgi bijna topscorer. #sick #cr7;50.864483;4.359335
20365;754515277;-0.7142857142857143;0.8571428571428571;sick;50.86447419;4.37669784
13152;269947120;-0.7;0.8;@eske01 @fransdesc @charlybe grrrr pourquoi ils sortent la version pc quen dcembre bordel #lavieestinjuste #gta5;50.82565586;4.3784292
17307;627872430;-0.7;0.8;@_aniboo caliente grr;50.8894677;4.3335681
25222;930023797;-0.7;0.95;homophobia is stupid. who the hell is afraid of homes;50.83061791;4.41545215
13152;269947120;-0.7;0.8;@eske01 @fransdesc @charlybe grrrr pourquoi ils sortent la version pc quen dcembre bordel #lavieestinjuste #gta5;50.82565586;4.3784292
17307;627872430;-0.7;0.8;@_aniboo caliente grr;50.8894677;4.3335681
25222;930023797;-0.7;0.95;homophobia is stupid. who the hell is afraid of homes;50.83061791;4.41545215
327;67160718;-0.6999999999999998;0.6666666666666666;@tatianasmz #haine #bad;50.88991404;4.37340896
393;1354794020;-0.6999999999999998;0.6666666666666666;je vais commencer breakin bad je le sens bien;50.87891389;4.34187823
2470;254947372;-0.6999999999999998;0.6666666666666666;elephatitis!   @ brussel bad / bruxelles les bains ;50.85934474;4.34751749
3764;162944658;-0.6999999999999998;0.6666666666666666;i am at brussel bad / bruxelles les bains - @bruxellesbains (brussels) w/ 10 others [pic]: ;50.86049602;4.348526
4923;1086990404;-0.6999999999999998;0.6666666666666666;ahahahaha quand zak dit quil va tre mchant je sais pas pourquoi mais tout le monde bad ahahaa alors que cest une nince;50.85409973;4.39621358
5609;20147837;-0.6999999999999998;0.6666666666666666;my 1am walk home isnt too bad #brussels #belgium #christmas #tree #grandplace @ brussels, belgium ;50.85;4.35
5879;225087687;-0.6999999999999998;0.6666666666666666;"humpty dumpty and his bad boy heels.  
 @ mima the millennium iconoclast museum of art ";50.85126;4.33853
9774;478142393;-0.6999999999999998;0.6666666666666666;bad motherfucker #superman  @ palais de justice, brussels ;50.83666667;4.35166667
10107;275757060;-0.6999999999999998;0.6666666666666666;bad news. rt @q9f: nadal blessure au dos incertain pour la suite. putain.;50.825236;4.327067
11715;238213374;-0.6999999999999998;0.6666666666666666;familly picture misteremma @ brussel bad / bruxelles les bains ;50.86049602;4.348526
11919;541747245;-0.6999999999999998;0.6666666666666666;just a bad dream..?;50.81657989;4.33726625
12396;199323662;-0.6999999999999998;0.6666666666666666;"if we ride together, we die together. 

bad boys for life 

#dadinho #family #fanday #chillin ";50.834023;4.298431
13279;598849643;-0.6999999999999998;0.6666666666666666;i am at brussel bad / bruxelles les bains - @bruxellesbains (brussels) w/ 38 others ;50.86049602;4.348526
15796;536574276;-0.6999999999999998;0.6666666666666666;you got it bad x usher;50.857522;4.399425
16058;121109284;-0.6999999999999998;0.6666666666666666;my throat still tastes badly of cigarettes. #sillydrunkenideas;50.84923074;4.37798956
19572;17965391;-0.6999999999999998;0.6666666666666666;i am at brussel bad / bruxelles les bains (brussels) w/ 32 others ;50.85934474;4.34751749
23141;2174574863;-0.6999999999999998;0.6666666666666666;bad ass;50.884417;4.377811
25731;800805600;-0.6999999999999998;0.6666666666666666;la soire mousse elle sera bad  bad;50.872369;4.400969
26905;1522484418;-0.6999999999999998;0.6666666666666666;sa sfait pas post bad eau parce que la jai soif en plus;50.869385;4.372767
29237;847849292;-0.6999999999999998;0.6666666666666666;fauve en concert demain, bad;50.87812442;4.31446283
29863;1053988502;-0.6999999999999998;0.6666666666666666;bad gal riri ;50.8695058;4.38981091
327;67160718;-0.6999999999999998;0.6666666666666666;@tatianasmz #haine #bad;50.88991404;4.37340896
393;1354794020;-0.6999999999999998;0.6666666666666666;je vais commencer breakin bad je le sens bien;50.87891389;4.34187823
2470;254947372;-0.6999999999999998;0.6666666666666666;elephatitis!   @ brussel bad / bruxelles les bains ;50.85934474;4.34751749
3764;162944658;-0.6999999999999998;0.6666666666666666;i am at brussel bad / bruxelles les bains - @bruxellesbains (brussels) w/ 10 others [pic]: ;50.86049602;4.348526
4923;1086990404;-0.6999999999999998;0.6666666666666666;ahahahaha quand zak dit quil va tre mchant je sais pas pourquoi mais tout le monde bad ahahaa alors que cest une nince;50.85409973;4.39621358
5609;20147837;-0.6999999999999998;0.6666666666666666;my 1am walk home isnt too bad #brussels #belgium #christmas #tree #grandplace @ brussels, belgium ;50.85;4.35
5879;225087687;-0.6999999999999998;0.6666666666666666;"humpty dumpty and his bad boy heels.  
 @ mima the millennium iconoclast museum of art ";50.85126;4.33853
9774;478142393;-0.6999999999999998;0.6666666666666666;bad motherfucker #superman  @ palais de justice, brussels ;50.83666667;4.35166667
10107;275757060;-0.6999999999999998;0.6666666666666666;bad news. rt @q9f: nadal blessure au dos incertain pour la suite. putain.;50.825236;4.327067
11715;238213374;-0.6999999999999998;0.6666666666666666;familly picture misteremma @ brussel bad / bruxelles les bains ;50.86049602;4.348526
11919;541747245;-0.6999999999999998;0.6666666666666666;just a bad dream..?;50.81657989;4.33726625
12396;199323662;-0.6999999999999998;0.6666666666666666;"if we ride together, we die together. 

bad boys for life 

#dadinho #family #fanday #chillin ";50.834023;4.298431
13279;598849643;-0.6999999999999998;0.6666666666666666;i am at brussel bad / bruxelles les bains - @bruxellesbains (brussels) w/ 38 others ;50.86049602;4.348526
15796;536574276;-0.6999999999999998;0.6666666666666666;you got it bad x usher;50.857522;4.399425
16058;121109284;-0.6999999999999998;0.6666666666666666;my throat still tastes badly of cigarettes. #sillydrunkenideas;50.84923074;4.37798956
19572;17965391;-0.6999999999999998;0.6666666666666666;i am at brussel bad / bruxelles les bains (brussels) w/ 32 others ;50.85934474;4.34751749
23141;2174574863;-0.6999999999999998;0.6666666666666666;bad ass;50.884417;4.377811
25731;800805600;-0.6999999999999998;0.6666666666666666;la soire mousse elle sera bad  bad;50.872369;4.400969
26905;1522484418;-0.6999999999999998;0.6666666666666666;sa sfait pas post bad eau parce que la jai soif en plus;50.869385;4.372767
29237;847849292;-0.6999999999999998;0.6666666666666666;fauve en concert demain, bad;50.87812442;4.31446283
29863;1053988502;-0.6999999999999998;0.6666666666666666;bad gal riri ;50.8695058;4.38981091
11089;583905791;-0.6875;1.0;"""@marien2t: les pauvres sdf ill son baiser !"" :(";50.8703824;4.3148366
11089;583905791;-0.6875;1.0;"""@marien2t: les pauvres sdf ill son baiser !"" :(";50.8703824;4.3148366
15387;178015728;-0.6814697265625;0.8500000000000001;crazy shit!!! go follow my homie @hamzabenibla !!!  @ brussels, belgium ;50.85;4.35
15387;178015728;-0.6814697265625;0.8500000000000001;crazy shit!!! go follow my homie @hamzabenibla !!!  @ brussels, belgium ;50.85;4.35
29259;277138661;-0.66875;0.8;@iebebeeckmans1 poor thing :( beterschap !;50.84674399;4.35439672
29259;277138661;-0.66875;0.8;@iebebeeckmans1 poor thing :( beterschap !;50.84674399;4.35439672
4683;1009885021;-0.6666666666666666;1.0;jai fais nuit blanche impossible de dormir jespere quaujd sa va aller;50.86482171;4.33880582
5786;790342410;-0.6666666666666666;1.0;@onicaan impossible jai envie de tshig;50.85827164;4.31095889
11229;25481699;-0.6666666666666666;1.0;"je vous laisse avec ceci. je suppose que personne ne sera choqu. the impossible texting &amp; driving test ";50.8479061;4.4386916
11514;360523192;-0.6666666666666666;1.0;impossible que cette coupe du monde garde un rythme pareil. elle est parfaite;50.8292929;4.4490967
11518;2168467773;-0.6666666666666666;1.0;@lea_flwr yeah 41935843646 voitures qui passent devant chez moi jai essay de filmer une vido cest impossible jonmar;50.7915847;4.35894654
13851;367408073;-0.6666666666666666;1.0;je devais voir un pote mais impossible je suis ko vite que je rentre mme;50.835707;4.336774
25153;203968556;-0.6666666666666666;1.0;windows est qd mme incroyable : lire correctement une vido prise avec un windows phone dans media player est impossible.;50.844044;4.348666
27022;914353411;-0.6666666666666666;1.0;"my birthday is 9march,my dream is meet you but its impossible...
follow me or twwet me for me ? 
@justinbieber  ilysm  ";50.8743343;4.3892099
28071;904134654;-0.6666666666666666;1.0;aujd impossible dme lever jvais scher 2h;50.868874;4.321451
28469;131851026;-0.6666666666666666;1.0;@nbaing impossible aha mais bon;50.876805;4.349928
4683;1009885021;-0.6666666666666666;1.0;jai fais nuit blanche impossible de dormir jespere quaujd sa va aller;50.86482171;4.33880582
5786;790342410;-0.6666666666666666;1.0;@onicaan impossible jai envie de tshig;50.85827164;4.31095889
11229;25481699;-0.6666666666666666;1.0;"je vous laisse avec ceci. je suppose que personne ne sera choqu. the impossible texting &amp; driving test ";50.8479061;4.4386916
11514;360523192;-0.6666666666666666;1.0;impossible que cette coupe du monde garde un rythme pareil. elle est parfaite;50.8292929;4.4490967
11518;2168467773;-0.6666666666666666;1.0;@lea_flwr yeah 41935843646 voitures qui passent devant chez moi jai essay de filmer une vido cest impossible jonmar;50.7915847;4.35894654
13851;367408073;-0.6666666666666666;1.0;je devais voir un pote mais impossible je suis ko vite que je rentre mme;50.835707;4.336774
25153;203968556;-0.6666666666666666;1.0;windows est qd mme incroyable : lire correctement une vido prise avec un windows phone dans media player est impossible.;50.844044;4.348666
27022;914353411;-0.6666666666666666;1.0;"my birthday is 9march,my dream is meet you but its impossible...
follow me or twwet me for me ? 
@justinbieber  ilysm  ";50.8743343;4.3892099
28071;904134654;-0.6666666666666666;1.0;aujd impossible dme lever jvais scher 2h;50.868874;4.321451
28469;131851026;-0.6666666666666666;1.0;@nbaing impossible aha mais bon;50.876805;4.349928
12374;1621271;-0.65;1.0;radical transparency is a very scary talk by robert d austin go hear him speak when hes in your city ;50.854722;4.360321
29783;434462618;-0.65;0.8;10 minutes de retard fuck sncb;50.86088489;4.36171121
12374;1621271;-0.65;1.0;radical transparency is a very scary talk by robert d austin go hear him speak when hes in your city ;50.854722;4.360321
